VisitID,NestID,DateGood,Time,Stage,Status,Content,Attendance,FailureCause,NOTES
8028,SGPE_2013_Top of Hill__155,2013-09-19,12:00,INCU,Alive,,1,,NA
8029,SGPE_2013_Top of Hill__155,2013-11-02,12:00,FAIL,Failed,0,,empty - FAIL,NA
8030,SGPE_2013_Top of Hill__156,2013-08-28,12:00,INCU,Alive,1,1,,NA
8031,SGPE_2013_Top of Hill__156,2013-09-08,12:00,INCU,Alive,,1,,NA
8032,SGPE_2013_Top of Hill__156,2013-09-09,12:00,INCU,Alive,,1,,NA
8033,SGPE_2013_Top of Hill__156,2013-09-19,12:00,INCU,Alive,,1,,NA
8034,SGPE_2013_Top of Hill__156,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8035,SGPE_2013_Top of Hill__156,2013-11-30,12:00,CHIC,Alive,1,,,NA
8036,SGPE_2013_Top of Hill__156,2013-12-18,12:00,CHIC,Alive,1,,,NA
8037,SGPE_2013_Top of Hill__157,2013-08-28,12:00,INCU,Alive,1,1,,NA
8038,SGPE_2013_Top of Hill__157,2013-09-03,12:00,INCU,Alive,1,1,,NA
8039,SGPE_2013_Top of Hill__157,2013-09-08,12:00,INCU,Alive,,1,,NA
8040,SGPE_2013_Top of Hill__157,2013-09-19,12:00,INCU,Alive,,1,,NA
8041,SGPE_2013_Top of Hill__157,2013-11-02,12:00,CHIC,Alive,1,2,,NA
8042,SGPE_2013_Top of Hill__157,2013-11-30,12:00,CHIC,Alive,1,,,NA
8043,SGPE_2013_Top of Hill__157,2013-12-18,12:00,CHIC,Alive,1,,,NA
8044,SGPE_2013_Top of Hill__158,2013-08-28,12:00,INCU,Alive,1,1,,NA
8045,SGPE_2013_Top of Hill__158,2013-09-03,12:00,INCU,Alive,1,1,,NA
8046,SGPE_2013_Top of Hill__158,2013-09-08,12:00,INCU,Alive,,1,,NA
8047,SGPE_2013_Top of Hill__158,2013-09-19,12:00,INCU,Alive,,1,,NA
8048,SGPE_2013_Top of Hill__158,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8049,SGPE_2013_Top of Hill__158,2013-11-30,12:00,CHIC,Alive,1,,,NA
8050,SGPE_2013_Top of Hill__158,2013-12-18,12:00,CHIC,Alive,1,,,NA
8051,SGPE_2013_Top of Hill__159,2013-08-28,12:00,INCU,Alive,1,1,,NA
8052,SGPE_2013_Top of Hill__159,2013-09-03,12:00,INCU,Alive,1,1,,NA
8053,SGPE_2013_Top of Hill__159,2013-09-08,12:00,INCU,Alive,,1,,NA
8054,SGPE_2013_Top of Hill__159,2013-09-09,12:00,INCU,Alive,,1,,NA
8055,SGPE_2013_Top of Hill__159,2013-09-19,12:00,INCU,Alive,,1,,NA
8056,SGPE_2013_Top of Hill__159,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8057,SGPE_2013_Top of Hill__159,2013-11-30,12:00,CHIC,Alive,1,,,NA
8058,SGPE_2013_Top of Hill__159,2013-12-18,12:00,CHIC,Alive,1,,,NA
8059,SGPE_2013_Top of Hill__160,2013-08-28,12:00,INCU,Alive,1,1,,NA
8060,SGPE_2013_Top of Hill__160,2013-09-03,12:00,INCU,Alive,1,1,,NA
8061,SGPE_2013_Top of Hill__160,2013-09-08,12:00,INCU,Alive,,1,,NA
8062,SGPE_2013_Top of Hill__160,2013-09-09,12:00,INCU,Alive,,1,,NA
8063,SGPE_2013_Top of Hill__160,2013-09-19,12:00,INCU,Alive,,1,,NA
8064,SGPE_2013_Top of Hill__160,2013-09-20,12:00,INCU,Alive,,1,,NA
8065,SGPE_2013_Top of Hill__160,2013-11-02,12:00,FAIL,Failed,0,1,dead chick - FAIL,NA
8066,SGPE_2013_Top of Hill__161,2013-08-28,12:00,INCU,Alive,1,1,,NA
8067,SGPE_2013_Top of Hill__161,2013-09-03,12:00,INCU,Alive,1,1,,NA
8068,SGPE_2013_Top of Hill__161,2013-09-08,12:00,INCU,Alive,,1,,NA
8069,SGPE_2013_Top of Hill__161,2013-09-09,12:00,INCU,Alive,,1,,NA
8070,SGPE_2013_Top of Hill__161,2013-09-19,12:00,INCU,Alive,,1,,NA
8071,SGPE_2013_Top of Hill__161,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8072,SGPE_2013_Top of Hill__161,2013-11-30,12:00,CHIC,Alive,1,,,NA
8073,SGPE_2013_Top of Hill__161,2013-12-18,12:00,CHIC,Alive,1,,,NA
8074,SGPE_2013_Top of Hill__162,2013-08-28,12:00,INCU,Alive,1,1,,NA
8075,SGPE_2013_Top of Hill__162,2013-09-03,12:00,INCU,Alive,1,1,,NA
8076,SGPE_2013_Top of Hill__162,2013-09-08,12:00,INCU,Alive,,1,,NA
8077,SGPE_2013_Top of Hill__162,2013-09-09,12:00,INCU,Alive,,1,,NA
8078,SGPE_2013_Top of Hill__162,2013-09-19,12:00,INCU,Alive,,1,,NA
8079,SGPE_2013_Top of Hill__162,2013-11-02,12:00,CHIC,Alive,1,,,NA
8080,SGPE_2013_Top of Hill__162,2013-11-30,12:00,CHIC,Alive,1,,,NA
8081,SGPE_2013_Top of Hill__162,2013-12-18,12:00,CHIC,Alive,1,,,NA
8082,SGPE_2013_Top of Hill__163,2013-08-28,12:00,INCU,Alive,1,1,,NA
8083,SGPE_2013_Top of Hill__163,2013-09-03,12:00,INCU,Alive,1,1,,NA
8084,SGPE_2013_Top of Hill__163,2013-09-08,12:00,INCU,Alive,,1,,NA
8085,SGPE_2013_Top of Hill__163,2013-09-19,12:00,INCU,Alive,,1,,NA
8086,SGPE_2013_Top of Hill__163,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8087,SGPE_2013_Top of Hill__163,2013-11-30,12:00,CHIC,Alive,1,,,NA
8088,SGPE_2013_Top of Hill__163,2013-12-18,12:00,CHIC,Alive,1,,,NA
8089,SGPE_2013_Top of Hill__164,2013-08-28,12:00,INCU,Alive,1,1,,NA
8090,SGPE_2013_Top of Hill__164,2013-09-03,12:00,INCU,Alive,1,1,,NA
8091,SGPE_2013_Top of Hill__164,2013-09-08,12:00,INCU,Alive,1,1,,NA
8092,SGPE_2013_Top of Hill__164,2013-09-19,12:00,INCU,Alive,,1,,NA
8093,SGPE_2013_Top of Hill__164,2013-11-02,12:00,INCU,Alive,1,2,,NA
8094,SGPE_2013_Top of Hill__164,2013-11-30,12:00,FAIL,Failed,0,,FAILED,NA
8095,SGPE_2013_Top of Hill__165,2013-08-28,12:00,INCU,Alive,1,1,,NA
8096,SGPE_2013_Top of Hill__165,2013-09-03,12:00,INCU,Alive,1,1,,NA
8097,SGPE_2013_Top of Hill__165,2013-09-08,12:00,INCU,Alive,,1,,NA
8098,SGPE_2013_Top of Hill__165,2013-09-19,12:00,INCU,Alive,,1,,NA
8099,SGPE_2013_Top of Hill__165,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8100,SGPE_2013_Top of Hill__165,2013-11-30,12:00,CHIC,Alive,1,,,NA
8101,SGPE_2013_Top of Hill__165,2013-12-18,12:00,CHIC,Alive,1,,,NA
8102,SGPE_2013_Top of Hill__166,2013-08-28,12:00,INCU,Alive,,2,,NA
8103,SGPE_2013_Top of Hill__166,2013-09-03,12:00,INCU,Alive,1,1,,NA
8104,SGPE_2013_Top of Hill__166,2013-09-08,12:00,INCU,Alive,,1,,NA
8105,SGPE_2013_Top of Hill__166,2013-09-19,12:00,INCU,Alive,,1,,NA
8106,SGPE_2013_Top of Hill__166,2013-11-02,12:00,FAIL,Failed,0,,empty - FAIL,NA
8107,SGPE_2013_Top of Hill__167,2013-08-28,12:00,INCU,Alive,1,1,,NA
8108,SGPE_2013_Top of Hill__167,2013-09-03,12:00,INCU,Alive,1,1,,NA
8109,SGPE_2013_Top of Hill__167,2013-09-08,12:00,INCU,Alive,1,1,,NA
8110,SGPE_2013_Top of Hill__167,2013-09-19,12:00,INCU,Alive,,1,,NA
8111,SGPE_2013_Top of Hill__167,2013-11-02,12:00,CHIC,Alive,1,,,NA
8112,SGPE_2013_Top of Hill__167,2013-11-30,12:00,CHIC,Alive,1,,,NA
8113,SGPE_2013_Top of Hill__167,2013-12-18,12:00,CHIC,Alive,1,,,NA
8114,SGPE_2013_Top of Hill__168,2013-08-28,12:00,INCU,Alive,1,1,,NA
8115,SGPE_2013_Top of Hill__168,2013-09-03,12:00,INCU,Alive,1,1,,NA
8116,SGPE_2013_Top of Hill__168,2013-09-08,12:00,INCU,Alive,,1,,NA
8117,SGPE_2013_Top of Hill__168,2013-09-19,12:00,INCU,Alive,,1,,NA
8118,SGPE_2013_Top of Hill__168,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8119,SGPE_2013_Top of Hill__168,2013-11-30,12:00,CHIC,Alive,1,,,NA
8120,SGPE_2013_Top of Hill__168,2013-12-18,12:00,CHIC,Alive,1,,,NA
8121,SGPE_2013_Top of Hill__169,2013-08-28,12:00,INCU,Alive,1,1,,NA
8122,SGPE_2013_Top of Hill__169,2013-09-03,12:00,INCU,Alive,1,1,,NA
8123,SGPE_2013_Top of Hill__169,2013-09-08,12:00,INCU,Alive,,1,,NA
8124,SGPE_2013_Top of Hill__169,2013-09-09,12:00,INCU,Alive,,1,,NA
8125,SGPE_2013_Top of Hill__169,2013-09-19,12:00,INCU,Alive,,1,,NA
8126,SGPE_2013_Top of Hill__169,2013-09-20,12:00,INCU,Alive,,1,,NA
8127,SGPE_2013_Top of Hill__169,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8128,SGPE_2013_Top of Hill__169,2013-11-30,12:00,CHIC,Alive,1,,,NA
8129,SGPE_2013_Top of Hill__169,2013-12-18,12:00,CHIC,Alive,1,,,NA
8130,SGPE_2013_Tree__41,2013-08-27,12:00,INCU,Alive,1,1,,NA
8131,SGPE_2013_Tree__41,2013-08-28,12:00,INCU,Alive,1,1,,NA
8132,SGPE_2013_Tree__41,2013-09-03,12:00,INCU,Alive,1,1,,NA
8133,SGPE_2013_Tree__41,2013-09-08,12:00,INCU,Alive,,1,,NA
8134,SGPE_2013_Tree__41,2013-09-09,12:00,INCU,Alive,,1,,NA
8135,SGPE_2013_Tree__41,2013-09-19,12:00,INCU,Alive,,1,,NA
8136,SGPE_2013_Tree__41,2013-09-20,12:00,INCU,Alive,,1,,NA
8137,SGPE_2013_Tree__41,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8138,SGPE_2013_Tree__41,2013-11-30,12:00,CHIC,Alive,1,,,NA
8139,SGPE_2013_Tree__41,2013-12-18,12:00,CHIC,Alive,1,,,NA
8140,SGPE_2013_Tree__42,2013-08-27,12:00,INCU,Alive,1,1,,NA
8141,SGPE_2013_Tree__42,2013-08-28,12:00,INCU,Alive,1,1,,NA
8142,SGPE_2013_Tree__42,2013-09-03,12:00,INCU,Alive,1,1,,NA
8143,SGPE_2013_Tree__42,2013-09-08,12:00,INCU,Alive,,1,,NA
8144,SGPE_2013_Tree__42,2013-09-09,12:00,INCU,Alive,,1,,NA
8145,SGPE_2013_Tree__42,2013-09-19,12:00,INCU,Alive,,1,,NA
8146,SGPE_2013_Tree__42,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8147,SGPE_2013_Tree__42,2013-11-30,12:00,CHIC,Alive,1,,,NA
8148,SGPE_2013_Tree__42,2013-12-18,12:00,CHIC,Alive,1,,,NA
8149,SGPE_2013_Tree__43,2013-08-27,12:00,INCU,Alive,1,1,,NA
8150,SGPE_2013_Tree__43,2013-08-28,12:00,INCU,Alive,1,1,,NA
8151,SGPE_2013_Tree__43,2013-09-03,12:00,INCU,Alive,1,1,,NA
8152,SGPE_2013_Tree__43,2013-09-08,12:00,INCU,Alive,1,1,,NA
8153,SGPE_2013_Tree__43,2013-09-19,12:00,INCU,Alive,,1,,NA
8154,SGPE_2013_Tree__43,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8155,SGPE_2013_Tree__43,2013-11-30,12:00,CHIC,Alive,1,,,NA
8156,SGPE_2013_Tree__43,2013-12-18,12:00,CHIC,Alive,1,,,NA
8157,SGPE_2013_Tree__44,2013-08-27,12:00,INCU,Alive,1,1,,NA
8158,SGPE_2013_Tree__44,2013-08-28,12:00,INCU,Alive,1,1,,NA
8159,SGPE_2013_Tree__44,2013-09-03,12:00,INCU,Alive,1,2,,NA
8160,SGPE_2013_Tree__44,2013-09-08,12:00,INCU,Alive,,1,,NA
8161,SGPE_2013_Tree__44,2013-09-09,12:00,INCU,Alive,,1,,NA
8162,SGPE_2013_Tree__44,2013-09-19,12:00,INCU,Alive,,1,,NA
8163,SGPE_2013_Tree__44,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8164,SGPE_2013_Tree__44,2013-11-30,12:00,CHIC,Alive,1,,,NA
8165,SGPE_2013_Tree__44,2013-12-18,12:00,CHIC,Alive,1,,,NA
8166,SGPE_2013_Tree__45,2013-08-27,12:00,INCU,Alive,1,1,,NA
8167,SGPE_2013_Tree__45,2013-08-28,12:00,INCU,Alive,1,1,,NA
8168,SGPE_2013_Tree__45,2013-09-03,12:00,INCU,Alive,1,1,,NA
8169,SGPE_2013_Tree__45,2013-09-08,12:00,INCU,Alive,,1,,NA
8170,SGPE_2013_Tree__45,2013-09-09,12:00,INCU,Alive,,1,,NA
8171,SGPE_2013_Tree__45,2013-09-19,12:00,INCU,Alive,,1,,NA
8172,SGPE_2013_Tree__45,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8173,SGPE_2013_Tree__45,2013-11-30,12:00,CHIC,Alive,1,,,NA
8174,SGPE_2013_Tree__45,2013-12-18,12:00,CHIC,Alive,1,,,NA
8175,SGPE_2013_Tree__46,2013-08-27,12:00,INCU,Alive,1,1,,NA
8176,SGPE_2013_Tree__46,2013-08-28,12:00,INCU,Alive,1,1,,NA
8177,SGPE_2013_Tree__46,2013-09-03,12:00,INCU,Alive,1,1,,NA
8178,SGPE_2013_Tree__46,2013-09-08,12:00,INCU,Alive,,1,,NA
8179,SGPE_2013_Tree__46,2013-09-09,12:00,INCU,Alive,,1,,NA
8180,SGPE_2013_Tree__46,2013-09-19,12:00,INCU,Alive,,1,,NA
8181,SGPE_2013_Tree__46,2013-09-20,12:00,INCU,Alive,,1,,NA
8182,SGPE_2013_Tree__46,2013-11-02,12:00,CHIC,Alive,1,,,NA
8183,SGPE_2013_Tree__46,2013-11-30,12:00,CHIC,Alive,1,,,NA
8184,SGPE_2013_Tree__46,2013-12-18,12:00,CHIC,Alive,1,,,NA
8185,SGPE_2013_Tree__47,2013-08-27,12:00,INCU,Alive,1,1,,NA
8186,SGPE_2013_Tree__47,2013-08-28,12:00,INCU,Alive,1,1,,NA
8187,SGPE_2013_Tree__47,2013-09-03,12:00,INCU,Alive,1,1,,NA
8188,SGPE_2013_Tree__47,2013-09-08,12:00,INCU,Alive,,1,,NA
8189,SGPE_2013_Tree__47,2013-09-09,12:00,INCU,Alive,,1,,NA
8190,SGPE_2013_Tree__47,2013-09-19,12:00,INCU,Alive,,1,,NA
8191,SGPE_2013_Tree__47,2013-09-20,12:00,INCU,Alive,,1,,NA
8192,SGPE_2013_Tree__47,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8193,SGPE_2013_Tree__47,2013-11-30,12:00,CHIC,Alive,1,,,NA
8194,SGPE_2013_Tree__47,2013-12-18,12:00,CHIC,Alive,1,,,NA
8195,SGPE_2013_Tree__48,2013-08-27,12:00,INCU,Alive,1,1,,NA
8196,SGPE_2013_Tree__48,2013-08-28,12:00,INCU,Alive,1,1,,NA
8197,SGPE_2013_Tree__48,2013-09-03,12:00,INCU,Alive,1,1,,NA
8198,SGPE_2013_Tree__48,2013-09-08,12:00,INCU,Alive,,1,,NA
8199,SGPE_2013_Tree__48,2013-09-19,12:00,INCU,Alive,,1,,NA
8200,SGPE_2013_Tree__48,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8201,SGPE_2013_Tree__48,2013-11-30,12:00,CHIC,Alive,1,,,NA
8202,SGPE_2013_Tree__48,2013-12-18,12:00,CHIC,Alive,1,,,NA
8203,SGPE_2013_Tree__49,2013-08-27,12:00,INCU,Alive,1,1,,NA
8204,SGPE_2013_Tree__49,2013-08-28,12:00,INCU,Alive,1,1,,NA
8205,SGPE_2013_Tree__49,2013-09-03,12:00,INCU,Alive,1,1,,NA
8206,SGPE_2013_Tree__49,2013-09-08,12:00,INCU,Alive,,1,,NA
8207,SGPE_2013_Tree__49,2013-09-09,12:00,INCU,Alive,,1,,NA
8208,SGPE_2013_Tree__49,2013-09-19,12:00,INCU,Alive,,1,,NA
8209,SGPE_2013_Tree__49,2013-09-20,12:00,INCU,Alive,1,1,,NA
8210,SGPE_2013_Tree__49,2013-11-02,12:00,INCU,Alive,,1,vrot egg - FAIL,NA
8211,SGPE_2013_Tree__49,2013-11-30,12:00,FAIL,Failed,0,,FAILED,NA
8212,SGPE_2013_Tree__50,2013-08-27,12:00,INCU,Alive,1,1,,NA
8213,SGPE_2013_Tree__50,2013-08-28,12:00,INCU,Alive,1,1,,NA
8214,SGPE_2013_Tree__50,2013-09-03,12:00,INCU,Alive,1,1,,NA
8215,SGPE_2013_Tree__50,2013-09-08,12:00,INCU,Alive,1,1,,NA
8216,SGPE_2013_Tree__50,2013-09-19,12:00,INCU,Alive,,1,,NA
8217,SGPE_2013_Tree__50,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8218,SGPE_2013_Tree__50,2013-11-30,12:00,FAIL,Failed,0,,FAILED,NA
8219,SGPE_2013_Tree__51,2013-08-27,12:00,INCU,Alive,1,1,,NA
8220,SGPE_2013_Tree__51,2013-08-28,12:00,INCU,Alive,1,1,,NA
8221,SGPE_2013_Tree__51,2013-09-03,12:00,INCU,Alive,1,1,,NA
8222,SGPE_2013_Tree__51,2013-09-08,12:00,INCU,Alive,,1,,NA
8223,SGPE_2013_Tree__51,2013-09-09,12:00,INCU,Alive,,2,,NA
8224,SGPE_2013_Tree__51,2013-09-19,12:00,INCU,Alive,,1,,NA
8225,SGPE_2013_Tree__51,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8226,SGPE_2013_Tree__51,2013-11-30,12:00,CHIC,Alive,1,,,NA
8227,SGPE_2013_Tree__51,2013-12-18,12:00,CHIC,Alive,1,,,NA
8228,SGPE_2013_Tree__52,2013-08-27,12:00,INCU,Alive,1,1,,NA
8229,SGPE_2013_Tree__52,2013-08-28,12:00,INCU,Alive,1,1,,NA
8230,SGPE_2013_Tree__52,2013-09-03,12:00,INCU,Alive,1,1,,NA
8231,SGPE_2013_Tree__52,2013-09-08,12:00,INCU,Alive,,1,,NA
8232,SGPE_2013_Tree__52,2013-09-09,12:00,INCU,Alive,,1,,NA
8233,SGPE_2013_Tree__52,2013-09-19,12:00,INCU,Alive,,1,,NA
8234,SGPE_2013_Tree__52,2013-11-02,12:00,FAIL,Failed,0,1,dead chick,NA
8235,SGPE_2013_Tree__53,2013-08-27,12:00,INCU,Alive,1,1,,NA
8236,SGPE_2013_Tree__53,2013-08-28,12:00,INCU,Alive,1,1,,NA
8237,SGPE_2013_Tree__53,2013-09-03,12:00,INCU,Alive,1,1,,NA
8238,SGPE_2013_Tree__53,2013-09-08,12:00,INCU,Alive,,1,,NA
8239,SGPE_2013_Tree__53,2013-09-19,12:00,INCU,Alive,,1,,NA
8240,SGPE_2013_Tree__53,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8241,SGPE_2013_Tree__53,2013-11-30,12:00,CHIC,Alive,1,,,NA
8242,SGPE_2013_Tree__53,2013-12-18,12:00,CHIC,Alive,1,,,NA
8243,SGPE_2013_Tree__54,2013-08-27,12:00,INCU,Alive,1,1,,NA
8244,SGPE_2013_Tree__54,2013-08-28,12:00,INCU,Alive,1,1,,NA
8245,SGPE_2013_Tree__54,2013-09-03,12:00,INCU,Alive,1,1,,NA
8246,SGPE_2013_Tree__54,2013-09-08,12:00,INCU,Alive,,1,,NA
8247,SGPE_2013_Tree__54,2013-09-19,12:00,INCU,Alive,,1,,NA
8248,SGPE_2013_Tree__54,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8249,SGPE_2013_Tree__54,2013-11-30,12:00,CHIC,Alive,1,,,NA
8250,SGPE_2013_Tree__54,2013-12-18,12:00,CHIC,Alive,1,,,NA
8251,SGPE_2013_Tree__55,2013-08-27,12:00,INCU,Alive,1,1,,NA
8252,SGPE_2013_Tree__55,2013-08-28,12:00,INCU,Alive,1,1,,NA
8253,SGPE_2013_Tree__55,2013-09-03,12:00,INCU,Alive,1,1,,NA
8254,SGPE_2013_Tree__55,2013-09-08,12:00,INCU,Alive,,1,,NA
8255,SGPE_2013_Tree__55,2013-09-09,12:00,INCU,Alive,,1,,NA
8256,SGPE_2013_Tree__55,2013-09-19,12:00,INCU,Alive,,1,,NA
8257,SGPE_2013_Tree__55,2013-09-20,12:00,INCU,Alive,1,1,,NA
8258,SGPE_2013_Tree__55,2013-11-02,12:00,CHIC,Alive,1,1,,NA
8259,SGPE_2013_Tree__55,2013-11-30,12:00,CHIC,Alive,1,,,NA
8260,SGPE_2013_Tree__55,2013-12-18,12:00,CHIC,Alive,1,,,NA
8261,SGPE_2014_Main__101 (122),2014-09-06,12:00,INCU,Alive,1,1,,NA
8262,SGPE_2014_Main__101 (122),2014-09-17,12:00,INCU,Alive,1,1,,NA
8263,SGPE_2014_Main__101 (122),2014-09-21,12:00,INCU,Alive,1,1,,NA
8264,SGPE_2014_Main__101 (122),2014-10-08,12:00,INCU,Alive,1,1,,NA
8265,SGPE_2014_Main__101 (122),2014-10-30,12:00,CHIC,Alive,1,1,,NA
8266,SGPE_2014_Main__101 (122),2014-12-07,12:00,CHIC,Alive,1,,,NA
8267,SGPE_2014_Main__101 (122),2015-01-08,12:00,CHIC,Alive,1,,,NA
8268,SGPE_2014_Main__102 (126),2014-09-06,12:00,INCU,Alive,1,1,,NA
8269,SGPE_2014_Main__102 (126),2014-09-17,12:00,INCU,Alive,1,1,,NA
8270,SGPE_2014_Main__102 (126),2014-09-21,12:00,INCU,Alive,1,1,,NA
8271,SGPE_2014_Main__102 (126),2014-10-08,12:00,INCU,Alive,1,1,,NA
8272,SGPE_2014_Main__102 (126),2014-10-30,12:00,CHIC,Alive,1,1,,NA
8273,SGPE_2014_Main__102 (126),2014-12-07,12:00,CHIC,Alive,1,,,NA
8274,SGPE_2014_Main__102 (126),2015-01-08,12:00,CHIC,Alive,1,,,NA
8275,SGPE_2014_Main__129 (175),2014-09-06,12:00,INCU,Alive,1,1,,NA
8276,SGPE_2014_Main__129 (175),2014-09-17,12:00,INCU,Alive,1,1,,NA
8277,SGPE_2014_Main__129 (175),2014-09-21,12:00,INCU,Alive,1,1,,NA
8278,SGPE_2014_Main__129 (175),2014-10-08,12:00,INCU,Alive,1,1,,NA
8279,SGPE_2014_Main__129 (175),2014-10-30,12:00,CHIC,Alive,1,1,,NA
8280,SGPE_2014_Main__129 (175),2014-12-07,12:00,CHIC,Alive,1,,,NA
8281,SGPE_2014_Main__129 (175),2015-01-08,12:00,CHIC,Alive,1,,,NA
8282,SGPE_2014_Main__130 (176),2014-09-06,12:00,INCU,Alive,1,1,,NA
8283,SGPE_2014_Main__130 (176),2014-09-17,12:00,INCU,Alive,1,1,,NA
8284,SGPE_2014_Main__130 (176),2014-09-21,12:00,INCU,Alive,1,1,,NA
8285,SGPE_2014_Main__130 (176),2014-10-08,12:00,INCU,Alive,1,1,,NA
8286,SGPE_2014_Main__130 (176),2014-10-30,12:00,CHIC,Alive,1,1,,NA
8287,SGPE_2014_Main__130 (176),2014-12-07,12:00,FAIL,Failed,0,,FAIL,NA
8288,SGPE_2014_Main__132 (142),2014-09-17,12:00,INCU,Alive,1,1,,NA
8289,SGPE_2014_Main__132 (142),2014-09-21,12:00,INCU,Alive,1,1,,NA
8290,SGPE_2014_Main__132 (142),2014-10-08,12:00,INCU,Alive,1,1,,NA
8291,SGPE_2014_Main__132 (142),2014-10-30,12:00,FAIL,Failed,0,,FAIL,NA
8292,SGPE_2014_Main__133 (165),2014-10-08,12:00,INCU,Alive,1,1,,NA
8293,SGPE_2014_Main__133 (165),2014-10-30,12:00,CHIC,Alive,1,1,,NA
8294,SGPE_2014_Main__133 (165),2014-12-07,12:00,CHIC,Alive,1,,,NA
8295,SGPE_2014_Main__133 (165),2015-01-08,12:00,CHIC,Alive,1,,,NA
8296,SGPE_2014_Main__49 (50),2014-09-06,12:00,INCU,Alive,1,1,,NA
8297,SGPE_2014_Main__49 (50),2014-09-17,12:00,INCU,Alive,1,1,,NA
8298,SGPE_2014_Main__49 (50),2014-09-21,12:00,INCU,Alive,1,1,,NA
8299,SGPE_2014_Main__49 (50),2014-10-08,12:00,INCU,Alive,1,1,,NA
8300,SGPE_2014_Main__49 (50),2014-10-30,12:00,FAIL,Failed,0,,FAIL,NA
8301,SGPE_2014_Main__51 (52),2014-09-06,12:00,INCU,Alive,1,1,,NA
8302,SGPE_2014_Main__51 (52),2014-09-17,12:00,INCU,Alive,1,1,,NA
8303,SGPE_2014_Main__51 (52),2014-09-21,12:00,INCU,Alive,1,1,,NA
8304,SGPE_2014_Main__51 (52),2014-10-08,12:00,INCU,Alive,1,1,,NA
8305,SGPE_2014_Main__51 (52),2014-10-30,12:00,CHIC,Alive,1,1,,NA
8306,SGPE_2014_Main__51 (52),2014-12-07,12:00,CHIC,Alive,1,,,NA
8307,SGPE_2014_Main__51 (52),2015-01-08,12:00,CHIC,Alive,1,,,NA
8308,SGPE_2014_Main__53 (54),2014-09-06,12:00,INCU,Alive,1,1,,NA
8309,SGPE_2014_Main__53 (54),2014-09-17,12:00,INCU,Alive,1,1,,NA
8310,SGPE_2014_Main__53 (54),2014-09-21,12:00,INCU,Alive,1,1,,NA
8311,SGPE_2014_Main__53 (54),2014-10-08,12:00,INCU,Alive,1,1,,NA
8312,SGPE_2014_Main__53 (54),2014-10-30,12:00,CHIC,Alive,1,1,,NA
8313,SGPE_2014_Main__53 (54),2014-12-07,12:00,CHIC,Alive,1,,,NA
8314,SGPE_2014_Main__53 (54),2015-01-08,12:00,CHIC,Alive,1,,,NA
8315,SGPE_2014_Main__60 (61),2014-09-06,12:00,INCU,Alive,1,1,,NA
8316,SGPE_2014_Main__60 (61),2014-09-17,12:00,INCU,Alive,1,1,,NA
8317,SGPE_2014_Main__60 (61),2014-09-21,12:00,INCU,Alive,1,1,,NA
8318,SGPE_2014_Main__60 (61),2014-10-08,12:00,INCU,Alive,1,1,,NA
8319,SGPE_2014_Main__60 (61),2014-10-30,12:00,CHIC,Alive,1,1,,NA
8320,SGPE_2014_Main__60 (61),2014-12-07,12:00,CHIC,Alive,1,,,NA
8321,SGPE_2014_Main__60 (61),2015-01-08,12:00,CHIC,Alive,1,,,NA
8322,SGPE_2014_Main__62 (63),2014-09-06,12:00,INCU,Alive,1,1,,NA
8323,SGPE_2014_Main__62 (63),2014-09-17,12:00,INCU,Alive,1,1,,NA
8324,SGPE_2014_Main__62 (63),2014-09-21,12:00,INCU,Alive,1,1,,NA
8325,SGPE_2014_Main__62 (63),2014-10-08,12:00,INCU,Alive,1,1,,NA
8326,SGPE_2014_Main__62 (63),2014-10-30,12:00,INCU,Alive,1,1,,NA
8327,SGPE_2014_Main__62 (63),2014-12-07,12:00,FAIL,Failed,0,,FAIL,NA
8328,SGPE_2014_Main__63 (64),2014-09-06,12:00,INCU,Alive,1,1,,NA
8329,SGPE_2014_Main__63 (64),2014-09-17,12:00,FAIL,Failed,0,,FAIL,NA
8330,SGPE_2014_Main__64 (65),2014-09-06,12:00,INCU,Alive,1,1,,NA
8331,SGPE_2014_Main__64 (65),2014-09-21,12:00,INCU,Alive,1,1,,NA
8332,SGPE_2014_Main__64 (65),2014-10-08,12:00,INCU,Alive,1,1,,NA
8333,SGPE_2014_Main__64 (65),2014-10-30,12:00,CHIC,Alive,1,1,,NA
